folds,params_used,pinball_loss_10,pinball_loss_30,pinball_loss_50,pinball_loss_70,pinball_loss_90,mape,mse,mae,rmse,r2,adjusted_r2
2,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 750, 'reg_alpha': 0.7}",0.025091970454877967,0.0582977864905628,0.07672552743938306,0.07852698952943993,0.05190700461358067,863844766376.8024,0.112111667240997,0.15345105487876612,0.33483080390101055,0.6416270339789069,0.641625624715106
0,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.024900047748303223,0.05757891712024307,0.07595382425894627,0.07827667861285308,0.051778120728585765,837938995062.6129,0.11075475324059261,0.15190764851789254,0.33279836724448125,0.6455655173868933,0.6455641236162428
1,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.024866105332267917,0.057406065092939045,0.07580820034167036,0.07714868060480622,0.05110297523147982,819828924251.4073,0.10979710561967687,0.15161640068334073,0.33135646307213756,0.6491570625326024,0.649155682885268
2,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.5}",0.025043051611311817,0.05777591297439952,0.07603738581138204,0.07794580119569854,0.0515230248384903,822381826173.7413,0.10955752420360608,0.1520747716227641,0.33099474951063207,0.649791534949036,0.649790157791272
0,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.02484444618748137,0.05747549334675594,0.0759179289127708,0.0781769579901523,0.05187149028742852,857017654482.4668,0.11062282443477149,0.1518358578255416,0.3326000968652467,0.6459877125222244,0.6459863204118053
1,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.024847626911332313,0.057456023391895365,0.07578096748044519,0.0774550834944539,0.050943727382216884,889069117896.8689,0.10985757659953634,0.15156193496089038,0.33144769813582403,0.6489638350692217,0.6489624546620438
2,"{'learning_rate': 0.03, 'max_depth': 9, 'n_estimators': 1000, 'reg_alpha': 0.7}",0.025039083001836313,0.05779443964330451,0.07609825500226666,0.07789747132216691,0.05147129921294332,822201716221.9513,0.11030318404515868,0.15219651000453333,0.3321192316701318,0.6474079799129165,0.6474065933820744
0,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 500, 'reg_alpha': 0.5}",0.0251871247999814,0.058470834763978616,0.077410919269193,0.07917302729057753,0.05258683881664984,952924936483.4004,0.1149560321060431,0.154821838538386,0.33905166583581786,0.6321206939601769,0.6321192473193877
1,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 500, 'reg_alpha': 0.5}",0.025097234412837125,0.05843749347130499,0.07697917150912138,0.07863458449415424,0.05196204932691382,998232405177.3372,0.11308661272973877,0.15395834301824277,0.33628353026834185,0.638645853418296,0.6386444324369057
2,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 500, 'reg_alpha': 0.5}",0.025246095209925826,0.05881488135684554,0.07748886861189544,0.0793684066014609,0.052358510739644704,933663669659.6063,0.11397979420053407,0.15497773722379088,0.33760893679008863,0.6356554324866721,0.6356539997401798
0,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 500, 'reg_alpha': 0.7}",0.025190682328189183,0.05840018435652124,0.07733766609107678,0.0792630244154685,0.05261998720820706,943700908666.5247,0.11461748627344626,0.15467533218215357,0.33855204367046177,0.633204099534262,0.6332026571538341
1,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 500, 'reg_alpha': 0.7}",0.025122251771015774,0.05840112079252917,0.07702792837984072,0.07861867529036878,0.051745015515996015,1009459999347.8566,0.11275175440338925,0.15405585675968145,0.33578528020654697,0.6397158513767015,0.6397144346029484
2,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 500, 'reg_alpha': 0.7}",0.025286628628897235,0.05885348471697726,0.0775109872330108,0.07921480204355234,0.05220331358102685,922423193133.0616,0.1141259613014005,0.1550219744660216,0.33782534141387394,0.635188198890372,0.635186764306533
0,"{'learning_rate': 0.03, 'max_depth': 10, 'n_estimators': 750, 'reg_alpha': 0.5}",0.024999495220583947,0.057915424164098755,0.07654288110149671,0.07849540727527056,0.05214124831868178,888839545244.5675,0.11227350959717318,0.15308576220299341,0.3350723945614935,0.6407052327696665,0.6407038198865358
